Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
T of comp.1,hydrophilic,hydrophbic_section,Area_Sphere_Substance,48800.5959112709,0.518423215752014,151.00102836665,2.40902877582799,0.0399633426240146,4357.13243555307,732.79514448925
hydrophilic_section,hydrophbic_section,Area_Sphere_Substance,-,48864.1072872473,0.517796469220855,165.443663441209,-74.763753994999,1869.82086728331,752.059733855274,0
hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,-,49046.9953370966,0.515991683084966,186.231750487713,1447.76009603191,-128.771015473326,739.791469530635,0
hydrophilic,hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,49102.4054194798,0.515444882194716,165.278257815452,0.112639870769964,8815.37012279073,-161.942286391439,807.884399323934
hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,-,49108.5162426744,0.515384579025703,189.033294622712,338.499449466167,-123.377894937688,732.040978898799,0
Comp.1,hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,49142.3160128238,0.515051034233617,162.418541139528,103.630923919935,10124.6677544648,-164.076133299526,816.858203646915
Comp.1,T of comp.1,hydrophbic_section,Area_Sphere_Substance,49144.2845776057,0.51503160793196,149.042355191769,40.66477014794,2.29282054060177,5141.63307945421,741.123244189323
hydrophilic_section,hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,49207.0999870726,0.514411729376638,183.280883676072,-572.096818542798,3792.16388329644,-139.528578994618,750.193330505014
Area_Sphere_Substance,Conc of comp.1,-,-,49223.4416875185,0.514250465289532,197.036651681466,668.760621812913,786535.980287678,0,0
hydrophilic_section,hydrophbic_section,Area_Sphere_Substance,Conc of comp.1,49287.8404350768,0.513614961948239,194.387771047174,1373.41643526241,-4741.80907421991,664.876242647767,782700.01752581
Comp.1,Polar_dispersity,Area_Sphere_Substance,-,49588.51987969,0.51064778014805,192.19712928226,-15.6690903988099,-125.610288264187,724.563611144897,0
hydrophilic,Polar_dispersity,Area_Sphere_Substance,-,49598.8653792626,0.510545688107521,192.417066068704,-0.0199641556786376,-125.167504703333,723.986078389236,0
Comp.1,hydrophilic,Polar_dispersity,Area_Sphere_Substance,49629.9116478632,0.510239315574227,188.649932496205,-373.511032696464,0.457478680135531,-137.8022378225,736.02262489369
Comp.1,hydrophilic,Area_Sphere_Substance,Conc of comp.1,50641.5326664412,0.500256380163147,199.33680551475,766.592886229288,-0.992393774516756,653.381406785943,824111.740625798
Comp.1,hydrophilic_section,Area_Sphere_Substance,Conc of comp.1,51018.0378157193,0.496540930881096,205.067618987717,1017.4228515867,20871.6746520397,1019.98433092526,1378514.86938971
hydrophilic,hydrophbic_section,Area_Sphere_Substance,-,51572.0954259264,0.491073348421718,148.099960974614,0.0773102841914491,6639.18184700573,799.225993345835,0
Comp.1,hydrophbic_section,Area_Sphere_Substance,-,51997.1334992196,0.486878963810275,145.326113264243,73.1805978101518,7711.68598720416,807.093706048759,0
Polar_dispersity,Area_Sphere_Substance,-,-,52986.5391337842,0.477115255500713,211.442124216712,-151.983994492965,701.676364177836,0,0
T of comp.1,Polar_dispersity,Area_Sphere_Substance,-,53244.3971530234,0.474570646497914,213.611066380577,3.10571152739369,-195.840298267796,638.068832195644,0
Comp.1,T of comp.1,hydrophilic_section,Area_Sphere_Substance,54016.1839639247,0.466954456499033,168.677731463778,823.24560820544,-4.07027516731876,17071.8222166393,1116.25394160707
hydrophilic,hydrophilic_section,Area_Sphere_Substance,-,54142.591182653,0.465707037676287,147.826558160965,0.849720027864836,13924.6525900755,1008.36043339943,0
hydrophbic_section,Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,54531.8765713558,0.461865469717014,208.085434763883,801.968238223282,-165.038754706113,681.711500033602,735527.629356242
hydrophilic_section,Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,54871.0653098645,0.458518268337728,208.799648438895,202.540715760178,-161.16570320768,678.156699493943,746450.946937697
T of solv.1,Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,55104.7479392066,0.456212228276705,216.537999429247,-2.60586120651431,-169.64078279196,615.006915027628,719614.68131002
Comp.1,Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,55834.4236500015,0.449011601403472,211.907174362956,-8.48228067334698,-164.291526563323,671.923650971234,754583.029840711
hydrophilic,Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,55855.7825658423,0.448800826149328,211.937288375441,-0.0109128288255706,-163.938398883066,671.684113011498,755384.345595421
hydrophilic,hydrophilic_section,Area_Sphere_Substance,Conc of comp.1,56262.6675976015,0.444785580402953,184.242299926531,1.33347437742984,21437.4465790594,1077.92765674112,1204705.32246629
T of comp.1,T of solv.1,hydrophilic,-,57674.9341968086,0.430848971747937,229.972567570812,7.65450614543345,-9.02259938088226,-0.00795777866240854,0
Comp.1,T of comp.1,T of solv.1,-,57751.3406088001,0.430094973697387,230.126792675,-5.94561643333333,7.63316505438597,-9.04394047192982,0
T of comp.1,T of solv.1,hydrophilic_section,-,58538.961169053,0.422322532202946,231.38579598659,7.46594843379784,-9.21115709251794,81.3625623844209,0
T of comp.1,T of solv.1,hydrophbic_section,-,60084.557298858,0.407070193578004,233.92516256361,7.21957204452264,-9.45753348179315,61.8149204358592,0
T of comp.1,T of solv.1,-,-,60526.47784836,0.402709208365668,234.586005,7.16377428333333,-9.51333124298246,0,0
Polar_dispersity,Area_Sphere_Substance,Conc of comp.1,-,60798.005609882,0.400029702843531,223.538219916126,-181.531651149563,654.836863350456,838686.042080968,0
hydrophilic,hydrophilic_section,hydrophbic_section,Area_Sphere_Substance,60837.3005791012,0.399641930019033,165.570456148975,0.879417634535979,13397.4192403876,4188.41861825046,1039.2067835609
Comp.1,hydrophilic_section,hydrophbic_section,Area_Sphere_Substance,60837.3005791049,0.399641930018996,165.570456148985,678.839438601478,11923.6996924613,9544.67571712624,1039.2067835609
Comp.1,hydrophilic,hydrophilic_section,Area_Sphere_Substance,60837.300581218,0.399641929998143,165.570456155257,-530.83033374887,1.56709358542624,14549.8199333844,1039.20678356089
Comp.1,hydrophilic,hydrophbic_section,Area_Sphere_Substance,60837.3005812211,0.399641929998113,165.570456155268,6171.25325415606,-7.11526951869776,52881.551591833,1039.20678356092
T of comp.1,T of solv.1,hydrophilic,Conc of comp.1,69376.8976821246,0.315370997772125,229.795557030033,12.5165586120009,-4.16054691475202,-0.00826310645963613,1533687.54799541
Comp.1,T of comp.1,T of solv.1,Conc of comp.1,69527.2113978262,0.313887663511872,230.126792674757,-5.94561643272207,12.4724124077273,-4.20469311873622,1532428.32861111
T of comp.1,T of solv.1,hydrophilic_section,Conc of comp.1,69991.309394518,0.309307825568313,230.708859643464,12.3799478472336,-4.29715767908221,98.5730868273826,1535858.94557302
