Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
hydrophilic,hydrophbic_section,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophilic_section,hydrophbic_section,-,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic,hydrophilic_section,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic,hydrophbic_section,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic_section,hydrophbic_section,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophilic,hydrophilic_section,hydrophbic_section,-,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
Comp.1,hydrophilic,hydrophilic_section,hydrophbic_section,118438.088157103,-0.168777400400635,329.696695898889,0,0,0,0
hydrophilic,Conc of comp.1,-,-,118804.574173809,-0.172393978315337,323.111141275,0,0,0,0
T of solv.1,hydrophilic,hydrophbic_section,Conc of comp.1,118971.325902295,-0.174039527097537,323.827750921667,0,0,0,0
T of solv.1,hydrophilic_section,hydrophbic_section,Conc of comp.1,118971.325902295,-0.174039527097537,323.827750921667,0,0,0,0
Comp.1,T of solv.1,hydrophilic,-,119250.086741549,-0.176790410484009,331.765233714167,0,0,0,0
Comp.1,T of solv.1,hydrophilic_section,-,119250.086741549,-0.176790410484009,331.765233714167,0,0,0,0
hydrophilic_section,Conc of comp.1,-,-,119391.335076662,-0.178184285245855,323.59363836,0,0,0,0
hydrophilic,hydrophilic_section,Conc of comp.1,-,119391.335076662,-0.178184285245855,323.59363836,0,0,0,0
hydrophilic,hydrophbic_section,Conc of comp.1,-,119391.335076662,-0.178184285245855,323.59363836,0,0,0,0
Comp.1,T of solv.1,hydrophbic_section,-,122131.244965738,-0.205222418056976,338.500642748611,0,0,0,0
Comp.1,T of solv.1,hydrophilic,Conc of comp.1,123527.453826123,-0.219000564830943,332.624313802778,0,0,0,0
Comp.1,T of solv.1,hydrophilic_section,Conc of comp.1,123527.453826123,-0.219000564830943,332.624313802778,0,0,0,0
Comp.1,T of solv.1,hydrophbic_section,Conc of comp.1,123527.453826123,-0.219000564830943,332.624313802778,0,0,0,0
Comp.1,hydrophilic,hydrophilic_section,Conc of comp.1,129196.694172303,-0.274946081152221,331.069553951667,0,0,0,0
Comp.1,hydrophilic,hydrophbic_section,Conc of comp.1,129196.694172303,-0.274946081152221,331.069553951667,0,0,0,0
Comp.1,hydrophilic_section,hydrophbic_section,Conc of comp.1,129196.694172303,-0.274946081152221,331.069553951667,0,0,0,0
hydrophilic,hydrophilic_section,hydrophbic_section,Conc of comp.1,129196.694172303,-0.274946081152221,331.069553951667,0,0,0,0
